text,label
"The article included an interview with a defeated, high-ranking German official, whose words were not only creepy but also prophetic: 
""People forget quickly. This is, after all, their difference from a nation they remember, like the superior German race. The money that will be given for the reconstruction of Germany will be a lot, those who have fought against us so far will come to work for us. We are a working class people who will re-create a strong, united Germany. You will see that we will become the most economically strong country. And then Goebbels will be able to get up from his grave and shout, ""And yet we have won!"" 
",Blaming_Geopolitics
"History, however, reserves strange games that combine invisibly, for no apparent reason, with right and wrong, the strong and the weak, the right and the wrong. So even today, the methodical, silent and systematic economic imposition of the Fourth Reich throughout Europe stumbles once again in ""small"" Greece. Everything that happened because of Greece in the First and Second World Wars with painful consequences for Germany, seems to be repeated once again. The guillotine agreement imposed on July 12, 2015 in Greece with ""protagonist"" Germany and its current satellites (Netherlands, Latvia, Slovakia, Estonia, Finland, etc.),aroused not only the peoples of the great European countries but also the governments of world superpowers.",Blaming_Geopolitics
"Twenty-four hours after the ""agreement"" in Brussels (15 July 2015), the BBC in its article entitled ""Who calls on the world to boycott German products? ""Mentions, among other things, the following interests: 
""German brands and German products are the latest target of political activists who rose up against the"" rescue ""agreement in Greece. The slogan #BoycottGermany appeared on Twitter in connection with the Greek crisis last weekend (during the European summit) and began to grow on Monday. The slogan was used more than 30,000 times in harts that are fashionable all over Europe by leftist and anarchist voices. 
One of the most recurring messages belongs to David Graeber, an American anarchist activist and professor of anthropology at the London School of Economics, who refers to the cancellation of all debts accumulated by the Nazi regime after World War II.",Blaming_Geopolitics
"But the accumulation of unhappy people without any basic hygiene requirements not only fills the pockets of slave traders and other ""collaborators"" in the giant circuit who hide behind the cloak of humanism, they also pose great risks to both public health and public safety. . Surely anything but coincidental should be considered the fact that among those arrested masked to put fires, throwing dozens of Molotov cocktails and stones at police, were 12 foreigners at the same time was discussed in the Greek Parliament the enactment of the bill on the prerequisites of the Agreement of Brussels (15 July 2015)!",Blaming_Geopolitics
"Most of the refugees come from Syria, where the massacres continue unabated",Blaming_Geopolitics
"the government notes that there has been an increased flow of refugees recently for reasons that have to do with the ever-deteriorating situation in Syria,",Blaming_Geopolitics
"From the first records, it appears that the motive of the vast majority of these people is not so much financial misery, but the immediate danger to their lives",Blaming_Geopolitics
"The testimony was posted in the refugee stories on the UNHCR website along with others that really shock and reveal the real aspects of the problem. The caravans of refugees are therefore not a threat to anyone, only their lives are threatened either in their homeland or in the rotten boats of the traffickers. Of course, there are many who, while aware of the problem, nevertheless ignore it or take as an occasion the increase of the refugee current in order to erupt and unfold their far-right views.",Blaming_Geopolitics
"""There is no more mercy in my country,"" said the Syrian refugee. ""We tried to leave legally asking for a visa, but no one gave it to us. Whichever embassy we go to, our doors are closed. ""They are helping the war, but they are not helping the people who are paying for the consequences."" With these words, the 27-year-old Rouan captures the drama of the refugees and narrates in the darkest colors how she arrived in Greece from Syria - via Lebanon and Turkey.",Blaming_Geopolitics
"What is the EU doing for these people, other than loud declarations and promises of humanitarian behavior? How and in what way do they quell the anger of fascist and nationalist circles in their countries, who take the opportunity to spread their intolerant views?",Blaming_Geopolitics
"Some are suffering and others are talking about an influx of ""jihadists"" when the refugees themselves were their potential victims. Others fight with the sea for a salvation but dangerous passage in life and others mourn over the corpses of the drowned of the Mediterranean. The sides are not two, where one goes from one and the other from the other. Quite simply because drama does not always have two sides, but many aspects. In the homeland of every Rouen there is indeed no mercy. In Europe, however, cynicism abounds.",Blaming_Geopolitics
"A total of one million refugees have fled their countries of origin to Europe in 2015 due to war, persecution and poverty, according to estimates by the United Nations High Commissioner for Refugees (UNHCR) and the International Organization for Migration (IOM)",Blaming_Geopolitics
"According to U.S. data, an estimated 972,500 people had crossed the Mediterranean by December 21, 2015. The number of people displaced by war and conflict is the highest in the West and Central Asia. Europe since the 1990s, during the conflicts in the former Yugoslavia. 
",Blaming_Geopolitics
"In addition, data of the D.O.M. talk about more than 34,000 refugees who have passed through Turkey to Greece and Bulgaria. At this moment, the D.O.M. is active in all 28 countries of the European Union and in many of the countries from which refugees are currently in Europe, as well as countries they cross during their journey. Ο Δ.Ο.Μ. helps governments in the Middle East, Africa, the Balkans and elsewhere to care for the thousands of people, women and men, who are part of an immigration wave that will go down in history this year.",Blaming_Geopolitics
"One in two who crossed the Mediterranean during 2015 was a Syrian refugee who fled to escape the war raging in his country. 20% were Afghans and 7% Iraqis. 
More than 800,000 refugees and migrants crossed the Aegean from Turkey to reach Greece, accounting for 80% of the total number of people who arrived in Europe illegally this year by sea. During the same period, the number of people crossing the Mediterranean from the coasts of North Africa to Italy decreased slightly, from 170,000 in 2014 to about 150,000 in 2015.",Blaming_Geopolitics
"Gradually, a more coordinated response of Europe to the initially chaotic situation began to appear on the horizon, which resulted in tens of thousands of people fleeing through the borders of European countries through Greece to the western Balkans and further north.",Blaming_Geopolitics
"who should be relocated to other European Union countries and who do not qualify for refugee status and who should be guaranteed an effective return to their countries of origin under decent conditions. 
At the same time, Y.A. continues to call for safe and legal routes for refugees to find security through humanitarian resettlement and admission programs, more flexible visa procedures, more private sponsorship programs and other possible avenues. 
",Blaming_Geopolitics
"Is this really the ""solution"" to the problem? Should Europe (in general) accept up to five thousand ""heads"" and send others back to their countries of origin? And well if they are economic illegal immigrants from different countries. But when it comes to refugees fleeing areas where people are being slaughtered by the Islamic fascists of the ""Islamic Caliphate"" in Iraq and Syria, the ""Boko Haram"" in Africa, or the like in post-Gaddafi Libya, will the same be done?",Blaming_Geopolitics
"In other words, will the northern Europeans, who are hypersensitive to human rights, condemning Greece for the conditions prevailing in the shelters of immigrants, or for the fence of Evros, send the refugees back, sentencing them to death? And do they call this ""response to the humanitarian crisis""? Or are they reassuring their consciences by raising funds for Greece, Italy and Malta, which are the main host countries for refugees? 
This draft decision revealed by the British newspaper, only one title deserves to bear: Hypocrisy praise. And because Catholics and Protestants in northern Europe often invoke their Christian morality, it would be worth remembering that Christ was also a refugee from the Middle East, when Joseph and Mary, in order to save him from Herod, fled to pagan, then, Egypt. But the then ""barbaric"" Egyptians did not send them back to Herod. 
If they really want the humanitarian crisis and the influx of refugees to begin to be addressed, let them make sure to close the wounds that have opened. Let them help Syria get rid of the jihadists whom they supported with rich sponsorships in money and equipment. Iraq to have a stable and truly democratic regime. Libya the same. The rest are just reminiscent of His slightly varied saying: Woe unto you, hypocrites!",Blaming_Geopolitics
"-What does it look like when a ""business"" is properly designed, well organized and well set up !!! 
Everything proceeds with a system, with a method and always with the aim of profit, of any form. This is what our Turkish neighbors are doing, with the smuggling operation. Nowhere will you see a foreigner circulating, let alone camping, messing up, altering the environment, damaging facilities and networks and disrupting the social fabric of cities. 
All are systematically and organizedly transferred to hotels, where they are required to stay until their departure from the city of Asso. 
Everyone does their job with the unpaid of course, with the tolerance and ""approval"" of the Turkish state. The emerging but highly robust industries of lifebuoys, inflatables, motorcycles, hotel units and all the members, tentacles and branches of the circuit, are flourishing.",Blaming_Geopolitics
"The movement of the police forces, which prevented a wave of illegal immigrants from heading towards Evros, is typical and not at all unjustified. 
No one can change the ... planning of the ""business"" and leave a door for ... lost profits and why not create a problem on the other side of the Aegean, sinking the islands, which completely unprepared, run like mice scalded by the hot oil.",Blaming_Geopolitics
"Some incidents, apart from making you ashamed, are the reason for you to understand how other countries react, what mentality they have, how they judge their heart lightly and how they are absolute critics of everything, but without touching the ""coals"".",Blaming_Geopolitics
"Also, 19 activists from various European countries were brought to the attention of the Police.",Blaming_Geopolitics
"They are completely free and live in structures outside the hotspot. Restricted in application of the agreement of the European Union Turkey, in the hotspots of the three islands, remain: In the hotspots of Moria in Lesvos 3097, in Chios 1766 and in Samos 490. It should be noted that an extremely large number, almost all the detainees (3087 from 3097), has applied for asylum",Blaming_Geopolitics
"And while all this is happening, immigrants in Chios withdrew their asylum applications to stay in Greece and will be sent back to Turkey. 
According to megatv.com, the recalls were carried out by Iraqis and Pakistanis. S ccording to the authorities, the withdrawal of applications shows both the pressure below which were partly by their ignorance that they would lose certain rights, something I realized in retrospect. 
It is recalled that the examination procedures for asylum applications with the assistance of the EU will start next Monday. The first 20 European Union officials to assist with the examination of asylum applications, together with 25 translators, have already arrived in the country.",Blaming_Geopolitics
"The second repatriation operation by Frontex to Turkey will take place on Friday. The people who will be repatriated are estimated at 200 and will come from Kos, Samos and Mytilene. 
",Blaming_Geopolitics
"A case for disobedience, threat and resistance was filed against two Algerian nationals, aged 25 and 31, when they were arrested last Wednesday night by police officers of the Two-wheeled Police Team of the Lesvos Police Department. 
Specifically, during a police check, the two detainees refused to comply with the instructions of the police, while they threatened them and tried to injure one of them, with pieces of broken bottles. 
The two foreigners then resisted in order to avoid arrest.",Blaming_Geopolitics
"""With great concern and anger we are watching the developments in immigration and the threatened total destruction of Lesvos, Samos and Chios and the"" strange ""attitude of Regional Governor Chr. Kalogirou "", emphasizes the leader of the"" Strong North Aegean ""faction. 
""We have been waiting for many days for her reaction to the provocative statements of the Austrian Ministers for the transformation of Lesvos first, but also of the other islands later, into Papua New Guinea of Europe, where the migrant refugees will be trapped for a long time, with goal to ... get bored and leave !!!! 
Unfortunately, from what we have been informed, there have been no European reactions, and there has been no reaction from the Government either.",Blaming_Geopolitics
"Who legitimized her to ask for money from Brussels and even with unsigned documents, the motherhood of which, however, she admitted in a public statement, in the absence of the collective bodies of the Region? 
Who authorized her to turn the KEGE building in Vathi Samos into an immigrant hostel ? 
Why is she trying to turn the facilities of a foreign NGO in Eftalou into an Immigrant Reception Center , as she says, giving the free shot to the professionals and the economy of Molyvos and Petra?",Blaming_Geopolitics
"The bad weather, the storms and the Beauforts, do not frighten the slave traders and the trafficking circuits of Turkey, who constantly and uninterruptedly send thousands of people, indifferent to the danger to which they are exposed.",Blaming_Geopolitics
"In Chios, the operation involved 200 people, who were transported to the port of Mesta, from where they boarded the ""Tera Jet"". But before the ship left, seven foreigners who declared ""solidarity"" with the refugees were at the port and were called to disembark from the ship, because it would take them to Turkey . Two of them were arrested and taken to the prosecutor.",Blaming_Geopolitics
"A 42-year-old Egyptian and a 36-year-old Iraqi man were arrested by the Mytilene Security Sub-Directorate for fraud, possession and use of forged travel documents and violation of the law on foreigners.",Blaming_Geopolitics
"As it emerged from the police investigation, on 20-11 AD. The two foreigners contacted a 39-year-old Iraqi woman and managed to extort 8,400 euros from her, cheating her on the pretext that they would issue travel documents for her two children in order to travel to Athens",Blaming_Geopolitics
"In the possession of the 42-year-old, as well as in searches carried out in her homes, the amount of 680 euros and three travel documents were found and confiscated, which as it was verified were forged.",Blaming_Geopolitics
"The dominant message in the speeches of the three Hierarchs was the deep concern about the tragic situation in which thousands of our fellow human beings from Syria and other countries are in humanitarian crisis and who risk their lives to cross the Aegean or the Mediterranean, seeking a better fate.",Blaming_Geopolitics
"""Unfortunately, this is not the first time we have condemned the policies that have led these people to a dead end. We will act , however, until this irrationality and devaluation of the human face ceases. 
We do not need to say many words. Only those who see the eyes of these young children we met in the refugee camp will be able to immediately realize the full extent of the ""bankruptcy"" of humanity and solidarity that Europe has shown in recent years towards these people and beyond. I am proud of the Greeks who, despite the difficulties they are going through, help the refugees, so that their Golgotha becomes lighter, their uphill road less rough "".",Blaming_Geopolitics
"The Mediterranean Sea should not be a tomb. It is a place of life, a crossroads of cultures, a place of exchange and dialogue.",Blaming_Geopolitics
"We pray that the conflicts in the Middle East , which are at the root of the migration crisis, will end soon and that peace will be restored.",Blaming_Geopolitics
"The selection of these people was made by lot on Friday at noon, from the camp of Kara Tepe. The Pope chose to proceed with this symbolic action, in order to send a strong message to all those European countries that have previously erected borders and fences, preventing the passage of these people.",Blaming_Geopolitics
"After last year's raid by hundreds of illegal peddlers in Mytilene and on our island in general, trying to take advantage of the refugee migration flow, the situation this year is generally better, as the wave of illegal peddlers and trafficking in general has been significantly reduced.",Blaming_Geopolitics
"Suddenly, with the arrivals of thousands of immigrants, absolute impunity followed. We went out for checks and we did not know who to catch and who to leave. He came to our island, from all parts of Greece. We found extreme phenomena, even people who came out of nowhere and sold sandwiches they made at home. The fines rained down on a daily basis and we reached the amount of 122 thousand euros in one year.",Blaming_Geopolitics
"The tragedies have no end in the waters of the Aegean. Every trip to the unknown from Turkey to the EU via the Aegean, hides unprecedented events and dramas, which leave us speechless in the face of pain. This time, the protagonists are mothers who lost their children on the ""road"" from the opposite Turkish coast to the island. According to the port authorities and the humanitarian organizations, the two women who were collected by a Bulgarian boat of Frontex ""Obzor"" and transported to the port of Mytilene, while in Turkish territorial waters, a boat of the Turkish coast guard took their children. Specifically, one lost both her children, and the second lost her five children and her brother.",Blaming_Geopolitics
"""The Turkish Coast Guard boat took the children and other occupants of the boat. Some of the boat resisted. We did not want to return to Turkey. Then the Turkish port tried to destroy the boat, to force the passengers to go up to the shore. The driver of the boat started the engine and we left. Aktiaoros did not chase us and we managed to escape. In a short time, the Greek boat rescued us and transported us to Mytilene, ""said Omar Sindou, a refugee from Syria, describing the truly dramatic story.",Blaming_Geopolitics
"One of the two mothers who lost their children was traveling with her five children and her brother to meet her husband in Germany. She cried inconsolably today at noon in our port, asking for help from UN members. She was reportedly informed that both her children and her brother were already being transferred to a refugee camp inside Turkey. 
The second mother, whose two children are also in Turkey, is in a bad psychological state . The same pregnant woman , together with her husband were transported to the hospital of Mytilene. 
",Blaming_Geopolitics
"The NGOs will be asked to declare the source of their funding, the details of their members who will be on the island and the role that each of them will take on, the NGO activity and what will be under its responsibility in Lesvos, while those who will will be there to sign a solemn declaration that they have not been convicted or prosecuted for penal offenses.",Blaming_Geopolitics
"Only for the creation of reception centers-prisons does the EU accept to finance Greece and in fact, from national programs (NSRF), points out N. Chountis, after the answer he received from the Commission, regarding the request for support of the Aegean islands , due to the effects on their economy of the refugee crisis.",Blaming_Geopolitics
"The Commission, not only refuses , through the Commissioner for Immigration, D. Avramopoulos, to strengthen the Greek islands affected by the refugee crisis, but clearly describes a Greece-warehouse, through which they will pass and remain for long, perhaps forever, hundreds of thousands of refugees and migrants destined for another EU country.",Blaming_Geopolitics
"This emerges from the response of the Commissioner for Immigration Dimitris Avramopoulos to a question of the MEP of the Popular Unity, regarding the effects on the Greek economy, from the refugee crisis in the Middle East .",Blaming_Geopolitics
"In short, whatever financial assistance Greece has received and whatever assistance it may receive in the future, will be intended exclusively for the creation and operation of hot - spots . This emerges effortlessly following the answer of the Greek Commissioner:"" The approach based on the first reception centers is implemented in order to offer support to Greece for better management of migration flows at entry points into EU territory, which are affected by particularly high migration pressure .""",Blaming_Geopolitics
"D. Avramopoulos, who stated to the Reuters agency, that "" As long as our cooperation agreement, which we concluded with Turkey does not start to bear fruit, the situation will not be easy at all. The flows will continue ... (the European Union) prepares crisis response plans for the possibility of requiring the reception of a large number of refugees who may reach the Greek territory anyway, but will no longer be able to travel to other European countries , especially Germany "", it would be good to stop making plans on how to prevent refugees from arriving in Germany(and therefore to stay in Greece), but for the Commission to turn its attention to the only solution, which more and more people are embracing in the EU, the hot-spots to be made mainly outside the EU, in Turkey and elsewhere "".",Blaming_Geopolitics
"""Unfortunately, for a year now our village has been in the eye of a 'global' cyclone, called the migration crisis. We did not cause this crisis, nor are we responsible for its creation. We accepted the problem and tried to behave with understanding, solidarity and as civilized as possible, towards all these fellow human beings. What was happening in Idomeni and took on such great proportions, is happening in our place continuously for the last 12 months and we accept it and experience it silently, without creating problems. 
During the General Assembly, the villagers were indignant and angry with the indifference of those responsible . The events of the last few days, culminating in everything that happened last Friday, have created a feeling of insecurity and anxiety among our fellow citizens, who declare that they can no longer bear it 
",Blaming_Geopolitics
"From the day this whole story started, I have become a ball from the Municipality to the Region and from the Region to the Municipality, but no one takes responsibility and everyone declares that it is not their responsibility",Blaming_Geopolitics
"First of all, war and forced uprooting, then hunger and deprivation, then political persecution and human rights violations in their homes. The ease with which refugees cross Aegean waters, the despair of the lack of prospects for a secure life in their homelands, plus the fact that in the ""civilized West"" they hope to find security and hospitality, push them to leave their homes. and seek refuge or final destination in Central Europe.",Blaming_Geopolitics
"However, one of the 45 returnees aboard the first ship departing from the port of Mytilene for Dikeli, a Pakistani national, was not accepted by the Turkish authorities for reasons that have not yet been sufficiently clarified and is already back in Lesvos.",Blaming_Geopolitics
"Because it will take many years to restore normal life, where it is rapidly destroyed by the rise of fascist fundamentalism, caused by Western interventions. In Syria, Iraq, Libya. This is always the case. Destruction is easy. Rebuilding is a time consuming affair.",Blaming_Geopolitics
"At least the prospect of a profit is obvious. Provided that Turkey really means what it ""offers"" and that it will respect the commitments it is negotiating to make, in agreement with the European Union. Because it will indeed be a significant gain if it accepts the repatriation of all those who are not refugees, but illegal immigrants. Either from Pakistan or from countries in North Africa and Southwest Asia.",Blaming_Geopolitics
"But the flow of refugees will continue and intensify as the weather improves. And it can not be served either with the kindness of the grandmothers of Lesvos, or with the touching offer of other volunteers. Serious work is required from both the state and the bodies of self-government. Work and money. And the job can be offered by the Greek people. But we must vigorously claim the money from those who benefit from the transformation of Greece from a country of transit into a country of residence",Blaming_Geopolitics
"Let us all realize, in Athens, in Brussels, in Strasbourg, that the refugee will continue to exist after the beginning of the next decade. And that it is not treated with the ""shame of Europe"". Either it officially stigmatizes countries, such as those that re-divide Europe into barbed wire plots, or it unofficially offends societies, with actions like the ones we are watching, with the burning of refugee facilities. Which are just as fascist and hateful, whether they take place in the far north of Germany or in nearby Giannitsa. And in Athyra of Pella, where, in the middle of the night, some people plowed the land with their tractors in an area that was going to accommodate refugees. 
What is the value of reminding such ""Greek Christians"" or ""faithful"" Catholics of the North that Christ was the same refugee in Egypt, in order to escape Herod?",Blaming_Geopolitics
"Immediately, representatives of organizations, such as the Pharmaceutical, Medical and Commercial Association, the Chamber of Commerce, Economic and Technical, the Association of Tour Agents, etc., gathered in the evening to assess the situation and get in touch with Athens. to have more complete information. 
According to information, they came in contact in the first phase with the Lesvos MP G. Pallis, without, however, giving clear answers, nor committing to anything on the subject. A. Valtas, who spoke with the MP, stated that he was particularly disappointed with the dialogue he had with him.",Blaming_Geopolitics
"""Unfortunately, the refugee has been hit by all the suffering, he is at the same time homeless, unemployed, financially exhausted, suffering, without a homeland and without a clear future. 
-Lesvos and the other islands of the first line, have shown great humanity and love, but the weight can not remain only in these areas. 
""The burden of the refugees must be distributed evenly throughout Greece and, of course, throughout Europe."" 
",Blaming_Geopolitics
"It does not matter if Tsipras rules in Greece or Merkel in Germany, regardless of whether the Austrians close their borders because they do not want to become a ""waiting room"" for the Germans or if the Hungarian Prime Minister continues to infuriate the people with his far-right propaganda. most of them no longer want to live under these conditions and react at first with reservations, but then more courageously. It is the third world war, the redistribution of spheres of influence and the geopolitical division.",Blaming_Geopolitics
"The resurgence of Russia in the Mediterranean, the bargains with Cyprus, but also the late interest of the Israelis with Greece due to the forthcoming maritime cooperation off the coast of Cyprus, combined with the dissolution of countries such as Iraq, Syria and Afghanistan, create new data in the area. Waiting for the reaction of the peoples, therefore, in combination with the rapid development of the intra-European conflict over the refugee, everything indicates that some kind of social explosion is expected somewhere nearby.",Blaming_Geopolitics
"And all this, despite the fact that xenophobia, which is rewarded in many ways, causes a general outbreak in the host countries and especially in Greece, where despite the moving efforts of some Greeks who rush to support the refugees, the masses wonder if and how ""will get rid of them "". 
Social awakening has to do with how the authorities exploit the tolerance of the peoples and how they try with their nails and teeth to keep alive the vision of generalized silence. This silence is to be broken by the peoples, who slowly but gradually organize themselves by creating collectives.",Blaming_Geopolitics
"When the stock market will no longer determine the layoffs of workers and casual employment will no longer be enough to recruit the masses in the service of the system of domination, when the world will turn off the televisions and leave the entertaining social media, the bet on fragmented and divided powers or the hierarchical patent on companies and parties selling out will be permanently lost.",Blaming_Geopolitics
"The continuing vague promise of the rulers for ""growth"" and ""prosperity"" that falls into the void, the repeated talk of rights and popular demands, will be contrasted by the images of chaos at the borders of the Member States of a falsely called EU, division and social unrest. So the citizen who thinks that ""he can not do otherwise"", will choose to claim everything for himself and his fellow human beings who are crowded at the border lines, for the simple reason that tomorrow he may be in their place.",Blaming_Geopolitics
"So does anything change when they throw you a piece of bread? Do the images of desperate unemployed, homeless and refugees cease? No. The indifference to the human factor is what will upset the citizen and the crude truth that anyone can become a refugee or an immigrant overnight. And this regardless of who rules in the country affected and to which party it belongs. Moreover, the authorities at the pan-European level have recently proved this by removing the dividing lines between the right, the center, the left and the socialists. Their vision is common: the perpetuation of the system of domination. What citizens are slowly but steadily abandoning, refusing to fall once again into the trap of the ""friendly approach"" that comes from advertising. 
",Blaming_Geopolitics
"In an operation under the responsibility of the Greek Police and with the assistance of Frontex personnel, in accordance with the provisions of the Joint Declaration of the European Union-Turkey, 4 Pakistanis were returned to Turkey yesterday, for whom second-degree asylum decisions were issued. 
",Blaming_Geopolitics
"- Based on the bilateral Readmission Protocol between Greece and Turkey, 1,158 foreign nationals from third countries. 
- Based on the EU Readmission Agreement 51 foreign nationals of Turkey and 
- Based on the EU-Turkey Joint Declaration, 721 foreigners of various nationalities. 
In addition, since the entry into force of the EU-Turkey Joint Declaration, they have been returned to their countries of origin voluntarily through D.O.M. , 260 foreign nationals of third countries who had entered our country by sea from Turkey.",Blaming_Geopolitics
"The 5 of the NGOs declare their innocence 
Today, after 10 in the morning, the members of the Non-Governmental Organizations, three Spaniards and two Danish nationals, who were arrested on Thursday morning on charges of attempting to facilitate foreigners to enter our country illegally, apologize.",Blaming_Geopolitics
"Referring to the accusations, the lawyer of the three Spaniards, Ch. Petsikos, pointed out that there is no evidence that proves neither intention nor act of accomplishment of the actions for which they are accused. 
""The five foreign rescuers had information about a shipwreck on a foreign boat in the surrounding area. They went there to help, but did not find a boat in danger. They prepared to return to the shores and then they were located by the Coast Guard and arrested. They are accused of intending to approach a boat of illegal immigrants that was further away and tow it to the shores of Lesvos. This is not the case , since the people neither approached the boat, nor spoke or came in contact with the foreigners who were aboard it. The fact that the direction of their boat was relatively the same as that of the alien boat does not prove any intention.",Blaming_Geopolitics
"The position of the lawyer of the two Danish citizens, Th. Kefala, was similar. 
They are two young people, 34 and 25 years old, of Arab origin, citizens of Denmark. The youngest of the two was born and has lived all his life in Denmark, while the second went to the country at the age of 6. According to information, the two rescuers declared that they are atheists.",Blaming_Geopolitics
"""My clients,"" says Them. Kefalas, are volunteers in the Non-Governmental Organization Team Humanity, perform humanitarian work and in no case are involved in the acts for which they are accused. In my opinion, there is enough evidence that they are innocent and we will use them during the process. """,Blaming_Geopolitics
"The above fact, combined with the increase in the flow of foreigners in recent weeks, but also the threats of the Turkish government for noncompliance with the agreement, cause reasonable concern to the Lesvos Authorities, who do not hide their fear of a warm autumn. An element that reinforces these concerns is the fact that only today almost 200 people arrived in Lesvos.",Blaming_Geopolitics
"The Mayor of Lesvos was categorically categorical: “These are the possibilities of our municipality. There is no case for another Registration Center to be created, nor for another Hosting Center to be created. We will not accept the repetition of a situation similar to last year. ""Turkey's threat to open its borders and violate the agreement with the EU is nothing but a threat of war, and some should take it seriously.""",Blaming_Geopolitics
"The goal of the state is to create on the islands First Reception Centers (KEPY) in the model of that of the Evros Outpost. ""At the moment , the first reception service operates only in Samos and Lesvos"" , said Ariana Vasilaki from Y.A., explaining that these are open centers for recording refugees and their needs in which the stay does not exceed 25 days . ""But for the first reception to make sense, there must be structures for managing refugees in the next stage.",Blaming_Government
"Panagiotis Nikas, director of the First Reception Service, which is a political service of the Ministry of Public Order, raised the very serious issue that the EU funds the creation of structures only for those who have applied for asylum, not taking into account that refugees have the right to application in any country they wish "". 
P. Nikas referred to the humanism of the inhabitants of the islands of the eastern Aegean but also to the ""cloak of humanism"" that is sometimes worn by the local government. Despite the relevant rhetoric, local authorities in practice often refuse to accept the establishment of an open reception center in their area. 
",Blaming_Government
"Most of them concern the arbitrary extradition of trans women to Thessaloniki, in which many people were repeatedly victimized, as they were taken to humiliating wards for two or even three days in a row (see special reference in the section ""Involvement of uniformed and public officials in the attacks"" ). There were also 4 incidents involving insults, threats and causing bodily harm 
",Blaming_Government
"He who makes the decision to leave Greece, has now understood that his future is predestined, that either with New Democracy or with SYRIZA in power, the problems will not be solved overnight. Judging by the market, where quality is sacrificed in the name of the best prices and countless people gather for the horror wages at the sound of a job, there is no other solution than immigration to the relatively better countries in terms of living standards.",Blaming_Government
"So ""foreigners"", here, ""foreigners"" and there, people looking for work and safe living conditions. In both cases the ""undesirable"" resin as an argument in the mouths of xenophobic politicians.",Blaming_Government
"This is because there have been many cases of delinquency. No one is in the mood to get involved in such events, passing through these central but ghettoized points. Nobody risks it, as any patrols and any controls are very deficient.",Blaming_Government
"We express our deepest concern in view of the replacement of illegal immigration detention centers by so-called "" open accommodation structures "", according to the government's announcement and after its recent decision to release detainees from these centers. 
We wonder what exactly the ""open structures"" mean , if not the abolition of any restrictions on entry and stay in Greece of an uncontrolled number of illegal immigrants ,",Blaming_Government
"We emphasize that the obligation of illegal immigrants, as expressed by the Deputy Minister of Civil Protection, to declare a place of residence and to report to the Police on the first and fifteenth of each month is practically utopian and that with this tactic Greece becomes a pole of attraction for illegal immigrants and in fact invites new, even more numerous waves of them to its territory, and in fact in a time of dramatic intensity of the phenomenon.",Blaming_Government
"We also point out that the announcement of the Deputy Minister of Immigration Policy Tasia Christodoulopoulou a few days after the election victory of SYRIZA (Ta Nea, 28-1-2015) that citizenship will be given to all children born or raised in Greece conflicts with decision 460/2013 of the Council of State, which rejects the granting of citizenship to foreigners and their children, even if they were born in our country. Any government move that opposes this decision, in addition to being illegal and unconstitutional, is a self-destructive policy on the part of the Greeks, as a consequence will be the replacement of the Greek population by other ethnicities, a situation by no means legal or commonly accepted.",Blaming_Government
"Why are illegal immigrants considered ""political refugees"" when their countries of origin have established regimes with internationally recognized free elections, in which the embassies of European countries or the UN Offices could apply for and receive asylum directly? By what logic is the Greek state called to accept their self-characterization as ""political refugees"", when it is objectively impossible to determine whether they are people with a heavy criminal record or enlisted from anywhere? 
",Blaming_Government
"All foreigners upon entering Greece appear as non-holders of passports . But how can so many intervening states cross the border enforcing passport controls? Why do those who claim to be political refugees not seek asylum, as permitted by the Geneva Convention, in neighboring or intermediate countries, namely Turkey, which have to be dealt with?",Blaming_Government
The flexibility of Greek law exacerbates the problem because it is an incentive for illegal immigration and essentially facilitates the implementation of such a plan.,Blaming_Government
"For these reasons, and because 86% of Greeks request control of illegal immigration, according to a poll by the Pew Research Center (12-5-2014), it is imperative and urgent for the Greek state to implement the laws , as required by the Constitution . 
",Blaming_Government
"-Simplification of the cases of granting Greek citizenship by a law that will provide exclusively for the following three cases: a) A child who has at least one parent of a Greek citizen by birth, b) A child who has been adopted by a Greek citizen before coming of age, c ) Foreigner distinguished due to exceptional service he offered to Greece. 
",Blaming_Government
Abolition of laws such as the Kastanidis law (Law 3904/2010) that contributed to the gigantism of crime and essentially prohibit the authorities from deporting delinquent aliens regardless of the degree of crime,Blaming_Government
#NAME?,Blaming_Government
#NAME?,Blaming_Government
"The role of the police officers and the problems they face during their service, both in the Moria Immigrant Accommodation Center and in the adjacent space used as an Aliens Detention Center, or in a pre-departure manner, come to the fore in a dramatic way.",Blaming_Government
"The reason was the escape of two foreigners on Tuesday night from the predeparture Center and the arrest of the four police officers, who were on duty at the time.",Blaming_Government
"""It simply came to our notice then. We had warned of this development. The shortcomings in the Center are tragic. It does not meet the requirements for a detention center and is paid for by our colleagues. Security cameras do not work, there is no security, all around is full of holes. Everything is made rough. Unfortunately, no one is listening to us. We fight and shout alone.",Blaming_Government
"At the moment, the largest percentage of the police force is engaged in guarding foreigners and the average citizen of our island is deprived of these services.",Blaming_Government
"""As for the KYT of Lesvos and Samos, where difficult conditions prevail due to overcrowding, there is the commitment of the Minister to reduce the number of residents from 17,000 to 10,000",Blaming_Government
"The admission of the situation with the illegal arrivals of foreigners in Lesvos is disarming, the suffocating situation that prevails in the Center for Accommodation and Recording, the occasional increase of its capacity, by the Minister of Immigration Policy G. Mouzalas, speaking on SKA TV.",Blaming_Government
